player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating
3347,seized,Denis Kostin,27,Russia,ex-Singularity,Natus Vincere,26348,26940,45.8%,72.8,5.4,1507,39658,0.98,0.66,0.15,0.68,0.08,0.07,18157,K - D diff.,3935,4229,0.93,0.99,73.9%,14.3%,21501,11915,4642,1330,247,23,18815,1313,1434,4193,411,218,0.97
10666,MAIROLLS,Maitri Sukrob,24,Thailand,LZ,"Alpha Red, Beyond, NSPR",8516,8729,49.1%,73.2,3.5,495,12791,0.98,0.67,0.13,0.68,0.1,0.1,5886,K - D diff.,1143,1262,0.91,0.95,73.8%,13.0%,6905,3884,1466,450,80,6,6228,254,512,1409,100,44,1.02
7925,gabesson,Gábor Málovics,32,Hungary,,"GameAgents, volgare",7943,8207,42.1%,76.0,4.6,441,11654,0.97,0.68,0.16,0.7,0.11,0.11,5470,K - D diff.,1142,1096,1.04,1.0,71.8%,14.7%,6184,3575,1428,369,93,5,4880,1030,288,1628,92,46,0.97
14957,Mayker,Daryl May,23,Australia,,"Genuine, Chiefs, Surge",7380,7600,49.1%,72.9,4.6,433,11216,0.97,0.66,0.13,0.68,0.1,0.1,5083,K - D diff.,867,968,0.9,0.91,74.4%,11.5%,6133,3351,1268,373,81,10,5233,395,346,1320,99,13,1.01
971,KHRN,Jesse Grandell,32,Finland,,"SJ, HAVU",15822,16067,48.0%,71.0,4.7,935,24443,0.98,0.65,0.14,0.66,0.1,0.1,10923,K - D diff.,1927,2121,0.91,0.92,72.1%,11.2%,13520,7141,2825,817,132,8,12016,111,710,2704,224,78,0.97
11248,Leaf,Sattawut Reathong,28,Thailand,,"Lucid Dream, Maple, Signature",6618,6689,44.2%,72.1,3.5,398,10120,0.99,0.65,0.13,0.66,0.09,0.08,4618,K - D diff.,882,809,1.09,0.97,71.5%,12.4%,5502,3054,1179,338,43,4,3794,708,833,1216,59,15,1.02
11891,phr,Tomasz Wójcik,25,Poland,Illuminar,"Illuminar, AGO, Virtus.pro",22976,23369,53.3%,73.2,5.8,1312,35125,0.98,0.65,0.13,0.67,0.09,0.09,15974,K - D diff.,2796,2915,0.96,0.93,73.0%,11.3%,19151,10531,4139,1066,221,17,17039,679,1177,3651,399,54,1.02
8137,reltuC,Stephen Cutler,33,United States,,CLG,14788,14862,40.5%,73.3,3.7,865,22664,1.0,0.65,0.15,0.66,0.09,0.1,10411,K - D diff.,1888,1855,1.02,0.95,73.8%,12.3%,12253,6991,2630,656,122,12,10174,805,760,2803,215,50,0.97
7716,chopper,Leonid Vishnyakov,25,Russia,Spirit,"Spirit, Vega Squadron",19066,19479,57.4%,72.1,4.4,1103,29250,0.98,0.65,0.13,0.67,0.1,0.09,13161,K - D diff.,2856,3120,0.92,0.98,70.8%,13.4%,16089,8598,3421,957,171,14,13854,178,1583,3172,270,72,0.97
11161,Drea3er,ZhiTao Zhang,27,China,CatEvil,"New4, FIVE, BTRG",7210,7560,53.8%,73.8,2.7,415,10684,0.95,0.67,0.13,0.71,0.09,0.1,4894,K - D diff.,996,1044,0.95,0.97,71.4%,13.8%,5790,3143,1286,375,80,10,4743,568,534,1305,53,29,1.01
7368,Hyper,Bartosz Wolny,32,Poland,,"AGG, Vexed, Kinguin, Izako Boars",11144,11311,41.8%,69.9,2.8,646,16949,0.99,0.66,0.12,0.67,0.08,0.08,7776,K - D diff.,1364,1556,0.88,0.92,71.4%,11.5%,9173,5154,2004,516,90,12,7734,640,792,1832,128,29,0.96
9019,Surreal,Kia Man,26,United Kingdom,Endpoint,"Endpoint, Epsilon, Complexity",26062,26818,43.6%,72.2,3.3,1518,39795,0.97,0.65,0.13,0.67,0.1,0.09,17945,K - D diff.,4108,4290,0.96,1.0,71.1%,14.5%,21850,11747,4581,1342,248,27,17259,2721,1319,4470,314,58,0.96
11995,TMB,Thomas Bundsbæk,20,Denmark,ex-MAD Lions,"MAD Lions, AGF, Copenhagen Flames",13000,13494,47.2%,77.6,7.5,738,19595,0.96,0.66,0.16,0.69,0.1,0.09,8876,K - D diff.,2238,2431,0.92,1.03,73.5%,16.2%,10719,5711,2373,640,137,15,8927,1016,705,2050,288,67,1.05
8566,LUCAS1,Lucas Teles,27,Brazil,,"Immortals, Luminosity, MIBR, Tempo Storm",16073,16554,47.0%,76.6,3.9,943,24480,0.97,0.66,0.16,0.68,0.1,0.09,11048,K - D diff.,2454,2613,0.94,0.99,71.3%,13.8%,13432,7188,2877,816,153,14,11720,259,722,3072,206,130,0.96
14388,The eLiVe,Erik Sith,23,Slovakia,Enterprise,"Enterprise, Universe",9244,9465,52.1%,71.7,4.8,529,14315,0.98,0.65,0.12,0.66,0.1,0.09,6371,K - D diff.,1252,1303,0.96,0.95,72.8%,13.0%,7944,4163,1642,476,81,9,6426,477,707,1510,126,34,1.01
823,Maniac,Mathieu Quiquerez,32,Switzerland,,"LDLC, Titan",14478,14866,39.4%,74.4,2.1,837,22049,0.97,0.66,0.14,0.67,0.08,0.08,9958,K - D diff.,1767,2096,0.84,0.91,72.7%,11.5%,12091,6527,2556,719,145,11,10700,151,716,2739,158,21,0.96
303,starix,Sergey Ischuk,34,Ukraine,,"Natus Vincere, Spirit",10839,11114,47.6%,73.2,3.8,630,16590,0.98,0.65,0.14,0.67,0.09,0.09,7480,K - D diff.,1471,1525,0.96,0.96,74.9%,12.9%,9110,4941,1890,525,112,12,7735,726,321,1897,144,20,0.96
17918,nosraC,Carson O'Reilly,22,United States,Gaimin Gladiators,"Gaimin Gladiators, Rebirth, ChocoCheck, Recon 5",8880,9253,49.6%,75.6,6.1,503,13296,0.96,0.67,0.14,0.7,0.09,0.08,6059,K - D diff.,1446,1607,0.9,1.01,72.5%,15.5%,7237,3894,1626,434,93,12,6461,221,557,1441,151,89,1.03
7170,SmithZz,Edouard Dubourdeaux,33,France,,"G2, Titan, VeryGames, Envy, LDLC",19726,20269,41.4%,66.1,2.3,1161,30130,0.97,0.65,0.14,0.67,0.1,0.08,13534,K - D diff.,3512,3506,1.0,1.06,76.6%,16.7%,16596,8813,3519,1007,176,19,9307,5426,924,3816,210,59,0.96
14221,kaper,Kacper Słoma,26,Poland,GRAFICIARZE,"AGO, Kinguin, Wisla Krakow, adwokacik",9154,9322,44.2%,72.1,3.8,536,14240,0.98,0.64,0.14,0.65,0.1,0.1,6379,K - D diff.,1169,1176,0.99,0.94,72.2%,11.8%,7861,4256,1573,455,88,7,6585,161,707,1571,140,5,1.02
16921,nafany,Vladislav Gorshkov,21,Russia,Cloud9,"Gambit Youngsters, Gambit",15599,16297,51.1%,74.4,4.9,885,23491,0.96,0.66,0.14,0.69,0.1,0.08,10636,K - D diff.,2853,3450,0.83,1.03,76.0%,16.9%,12855,6888,2745,805,184,14,11360,478,1410,2138,213,46,1.04
8598,Marek,Tzu-Chi Huang,28,Taiwan,YK,"EHOME, After",7439,7664,51.6%,72.6,3.7,434,11442,0.97,0.65,0.13,0.67,0.09,0.1,5131,K - D diff.,996,983,1.01,0.96,72.0%,12.7%,6311,3377,1282,399,64,9,5318,373,444,1256,61,10,0.96
15563,SADDYX,Tuomas Louhimaa,21,Finland,temp,SJ,11404,11767,47.6%,74.6,6.0,647,17350,0.97,0.66,0.14,0.68,0.1,0.1,7881,K - D diff.,1698,1660,1.02,1.0,71.8%,14.3%,9469,5195,1975,599,98,14,8042,457,822,1893,187,46,1.03
8150,maeVe,Lasse Elgaard,32,Denmark,,"Tricked, Escape, Reason",8154,8285,40.5%,72.3,3.5,487,12606,0.98,0.65,0.14,0.66,0.08,0.07,5661,K - D diff.,1096,1205,0.91,0.94,75.4%,12.6%,6945,3700,1504,390,64,3,5400,630,542,1448,104,40,0.96
329,Kairi,David de Miguel,34,Spain,,"x6tence, PENTA",6763,6967,37.7%,74.1,6.0,404,10297,0.97,0.66,0.15,0.68,0.1,0.09,4657,K - D diff.,1168,1119,1.04,1.05,69.9%,16.3%,5640,3045,1200,344,64,4,3208,1595,319,1471,170,14,0.96
11460,Tommy,Kumaresan Ramani,28,Singapore,,BOOT-d[S],6700,7023,46.0%,76.2,2.9,387,9900,0.95,0.68,0.15,0.71,0.12,0.1,4561,K - D diff.,1100,1186,0.93,1.02,70.9%,15.2%,5339,2918,1225,347,64,7,4758,141,477,1269,65,3,1.04
8733,bodito,Patrik Boda,24,Hungary,ONYX,"Budapest Five, Salamander, Pixel, Sensei",8082,8487,46.6%,74.3,3.6,446,11985,0.95,0.67,0.14,0.71,0.11,0.1,5492,K - D diff.,1208,1385,0.87,0.98,73.1%,15.1%,6493,3526,1447,431,78,10,5544,561,296,1539,96,63,0.96
17929,Walco,Colby Walsh,20,Canada,EG.CD,"RBG, Carpe Diem",8861,9311,57.4%,73.9,7.7,504,13362,0.95,0.66,0.13,0.7,0.1,0.09,5981,K - D diff.,1553,1653,0.94,1.04,71.9%,16.7%,7381,3779,1631,473,89,9,6513,182,534,1439,182,44,1.02
8507,stanislaw,Peter Jarguz,28,Canada,,"Evil Geniuses, OpTic, Complexity, Liquid",22263,22790,47.5%,72.8,6.0,1338,34605,0.98,0.64,0.14,0.66,0.1,0.09,15402,K - D diff.,3246,3668,0.88,0.96,72.9%,13.2%,19203,10067,4042,1087,184,22,14991,755,2112,3954,397,100,0.96
8453,SEMINTE,Valentin Bodea,25,Romania,Nexus,"Nexus, XPC",11705,12182,49.3%,71.8,3.0,679,17833,0.96,0.66,0.12,0.68,0.09,0.09,7983,K - D diff.,1492,1596,0.93,0.94,73.5%,12.3%,9850,5128,2125,609,110,11,8670,247,717,1960,109,19,0.96
12490,expro,Heng Yang,23,China,Lynn Vision,"Lynn Vision, Invictus, EHOME",7817,8085,44.7%,75.4,4.4,438,11619,0.97,0.67,0.13,0.7,0.1,0.09,5435,K - D diff.,1250,1229,1.02,1.03,72.3%,15.6%,6184,3590,1392,374,74,5,5250,901,178,1344,144,24,1.03
3730,HOLMES,Petar Dimitrijević,30,Serbia,iNation,Squared,8068,8433,44.6%,77.9,4.5,459,12013,0.96,0.67,0.15,0.7,0.1,0.1,5522,K - D diff.,1104,1083,1.02,0.98,73.1%,14.3%,6491,3552,1489,397,74,10,5691,68,865,1308,126,34,0.96
9545,xms,Alexandre Forté,25,France,,"Envy, Heretics, LDLC",12206,12830,59.0%,71.0,2.9,712,18783,0.95,0.65,0.12,0.68,0.11,0.1,8266,K - D diff.,1738,2207,0.79,0.93,69.6%,12.9%,10517,5318,2135,649,149,15,8215,196,956,2732,110,25,0.96
14359,w1nt3r,Alikhan Kopzhanov,24,Kazakhstan,AVANGAR,"100PG, Unique, Se7en, BOOT-d[S]",9556,9752,49.5%,72.0,3.9,558,14906,0.98,0.64,0.12,0.65,0.09,0.1,6653,K - D diff.,938,1016,0.92,0.87,72.5%,9.2%,8253,4387,1716,470,73,7,6980,245,398,1811,108,43,1.0
9053,Uber,Michael Stapells,25,Canada,,"Enemy, Complexity, Selfless",6674,6973,50.2%,73.6,3.9,398,10027,0.96,0.67,0.14,0.7,0.12,0.11,4584,K - D diff.,954,1001,0.95,0.98,71.9%,14.1%,5443,2986,1189,335,66,8,4608,166,468,1330,98,22,0.96
9816,Aleksib,Aleksi Virolainen,25,Finland,G2,"OG, ENCE, HAVU",17605,17978,39.1%,74.4,8.5,1037,27513,0.98,0.64,0.17,0.65,0.11,0.1,12258,K - D diff.,2754,3050,0.9,0.98,74.1%,14.0%,15255,8110,3106,897,133,12,11946,660,1692,2714,564,79,0.96
205,glow,Min-Soo Kim,34,Korea,,MVP PK,6438,6537,51.9%,69.5,3.2,395,10045,0.98,0.64,0.12,0.65,0.11,0.11,4540,K - D diff.,769,751,1.02,0.92,75.6%,10.8%,5505,3058,1135,283,59,5,4384,148,663,1142,53,54,1.01
8459,Kvik,Aurimas Kvakšys,26,Lithuania,,"Quantum Bellator Fire, Winstrike",13682,14349,42.7%,75.1,3.8,780,20389,0.95,0.67,0.14,0.7,0.1,0.1,9371,K - D diff.,1841,1951,0.94,0.96,74.1%,13.5%,11018,6055,2482,687,133,14,8760,1308,795,2627,145,75,0.96
16870,ProbLeM,Dmitriy Martinov,23,Russia,,"HellRaisers, bankaPEPSI",10188,10533,48.9%,73.7,4.7,575,15597,0.97,0.65,0.13,0.68,0.1,0.1,7044,K - D diff.,1346,1423,0.95,0.95,71.5%,12.6%,8553,4615,1813,525,83,8,7243,207,955,1628,148,46,1.02
10961,Kristou,Kristoffer Aamand,20,Denmark,,"AGF, North",6701,7027,43.7%,68.0,3.4,390,10304,0.95,0.65,0.09,0.68,0.09,0.08,4566,K - D diff.,1279,1299,0.98,1.08,74.0%,18.8%,5738,2952,1184,350,69,11,2685,2627,225,1097,71,19,0.99
150,MAJ3R,Engin Küpeli,31,Turkey,Eternal Fire,"Space Soldiers, Sangal",17858,18382,48.8%,73.9,4.9,1050,27515,0.97,0.65,0.14,0.67,0.08,0.08,12448,K - D diff.,2711,2782,0.97,0.99,73.8%,14.0%,15067,8275,3116,897,142,18,11944,1315,1177,3110,280,69,0.96
11039,JazzPimp,Dominick Dimpfel,25,United States,Gaimin Gladiators,"Gaimin Gladiators, Recon 5, ChocoCheck",7819,8168,54.3%,74.9,3.5,438,11485,0.96,0.68,0.13,0.71,0.1,0.11,5420,K - D diff.,1047,1155,0.91,0.95,73.4%,13.3%,6065,3552,1419,372,72,5,5737,250,442,1318,74,44,1.01
13042,LOGAN,Logan Corti,24,France,,"LDLC, Heretics",10091,10391,55.2%,70.6,2.6,590,15692,0.97,0.64,0.12,0.66,0.1,0.1,7053,K - D diff.,1436,1476,0.97,0.97,70.3%,13.0%,8639,4737,1710,498,100,8,6677,562,641,2049,69,110,1.01
5796,tiziaN,Tizian Feldbusch,26,Germany,BIG,"BIG, ALTERNATE aTTaX",29892,30831,56.1%,71.1,4.6,1770,46856,0.97,0.64,0.13,0.66,0.09,0.09,20720,K - D diff.,4234,4563,0.93,0.96,72.2%,12.6%,26136,13668,5307,1421,290,34,21825,213,1830,5490,427,176,0.96
11358,0i,ZhiWei Liu,26,China,Invictus,"Invictus, New4, FIVE, After",8630,9060,55.8%,73.4,3.3,490,12812,0.95,0.67,0.13,0.71,0.1,0.1,5956,K - D diff.,1159,1242,0.93,0.96,68.4%,12.8%,6856,3907,1527,423,95,4,5977,58,735,1763,90,23,1.0
10508,nbl,Nabil Aleua,25,Argentina,Boca Juniors,Isurus,10346,10867,51.6%,72.2,3.6,605,15629,0.95,0.66,0.13,0.7,0.11,0.1,7083,K - D diff.,1359,1483,0.92,0.94,75.3%,12.8%,8546,4587,1842,547,101,6,7435,143,848,1805,123,8,0.96
7414,smF,Danni Dyg,30,Denmark,DREAM,"CPH Wolves, Secret",13708,14090,56.2%,69.6,4.6,821,21503,0.97,0.64,0.13,0.66,0.11,0.11,9538,K - D diff.,1676,1795,0.93,0.92,72.3%,11.4%,11965,6337,2417,637,134,13,10028,243,591,2544,224,98,0.96
11746,YJ,Lucas Yuji,26,Brazil,,W7M,8424,8495,41.6%,71.0,4.1,514,13425,0.99,0.63,0.13,0.63,0.07,0.08,5954,K - D diff.,963,985,0.98,0.9,71.3%,10.1%,7471,3987,1535,363,67,2,6196,125,645,1370,95,20,1.0
3459,kinqie,Semyon Lisitsyn,30,Russia,FreeTON,"DreamEaters, Hard Legion",11130,11727,57.1%,74.7,4.6,631,16775,0.95,0.66,0.13,0.7,0.11,0.09,7616,K - D diff.,1719,1895,0.91,0.99,72.3%,14.9%,9159,4928,2009,545,121,13,8323,76,628,1949,148,23,0.96
922,Snappi,Marco Pfeiffer,32,Denmark,ENCE,"ENCE, Heroic, OpTic",27353,28322,45.5%,72.7,4.5,1591,41992,0.97,0.65,0.13,0.67,0.09,0.08,19032,K - D diff.,3855,3732,1.03,0.98,75.9%,13.4%,22960,12595,4861,1297,254,25,16110,2654,3495,4753,328,71,0.96
2148,tahsiN,Tahsin Broschk,31,Germany,,"PENTA, Berzerk, KILLERFISH",10261,10891,44.7%,72.6,4.9,591,15363,0.94,0.67,0.14,0.71,0.09,0.08,6980,K - D diff.,1504,1796,0.84,0.96,67.0%,13.6%,8383,4508,1806,542,110,14,7341,293,261,2206,153,23,0.96
15349,maNkz,Marcus Kjeldsen,24,Denmark,ECSTATIC,"ECSTATIC, Lyngby Vikings, Copenhagen Flames",11970,12487,52.4%,72.3,4.9,692,18642,0.96,0.64,0.13,0.67,0.12,0.11,8218,K - D diff.,1805,2023,0.89,0.97,72.9%,13.8%,10424,5349,2133,603,119,14,8670,486,742,1926,157,33,1.02
11286,ponczek,Patryk Wites,27,Poland,Impression,Wisla Krakow,8674,8925,44.5%,70.8,4.0,504,13584,0.97,0.64,0.13,0.66,0.09,0.08,6044,K - D diff.,986,1065,0.93,0.9,73.3%,10.7%,7540,4016,1505,450,67,6,6371,90,586,1517,111,21,1.0
19038,PR1mE,Mathias Carlsen,21,Denmark,Tricked,Tricked,7572,7962,54.8%,71.8,4.2,424,11470,0.95,0.66,0.11,0.69,0.09,0.1,5184,K - D diff.,1179,1319,0.89,0.99,74.3%,15.6%,6286,3357,1348,402,72,5,5684,290,402,1091,101,28,0.99
165,NEO,Filip Kubski,35,Poland,HONORIS,"Virtus.pro, HONORIS",34383,35933,37.8%,72.1,5.9,2030,52985,0.96,0.65,0.16,0.68,0.09,0.08,23611,K - D diff.,4704,5483,0.86,0.94,72.0%,12.6%,29374,15441,6063,1722,341,44,22487,3414,1587,6094,661,185,0.95
14176,misutaaa,Kévin Rabier,19,France,Vitality,Vitality,7663,8064,54.2%,68.1,2.9,458,12112,0.95,0.63,0.11,0.67,0.12,0.11,5226,K - D diff.,1087,1274,0.85,0.94,73.0%,12.6%,6886,3422,1283,419,92,10,5677,55,595,1261,80,10,1.0
7511,denis,Denis Howell,27,Germany,,"Sprout, MOUZ",32721,34569,44.3%,75.0,3.6,1830,48692,0.95,0.67,0.14,0.71,0.11,0.09,22383,K - D diff.,5751,6153,0.93,1.05,74.8%,17.2%,26309,14452,5914,1669,323,25,23331,2098,1541,5366,371,67,0.95
13179,RZU,Jeff Ngo,22,United States,Brazen,"Triumph, Bad News Bears, Rugratz",8255,8776,53.9%,73.9,3.8,466,12168,0.94,0.68,0.12,0.72,0.11,0.1,5641,K - D diff.,1249,1432,0.87,0.98,72.1%,14.9%,6527,3659,1449,442,83,8,6067,200,450,1444,97,15,1.01
11199,beastik,Sebastian Daňo,24,Czech Republic,SINNERS,SINNERS,12582,13207,54.8%,71.0,4.6,730,19608,0.95,0.64,0.13,0.67,0.11,0.07,8615,K - D diff.,1959,2302,0.85,0.97,72.1%,13.8%,10993,5628,2167,677,126,17,9122,26,1243,2026,179,19,1.01
7508,alexRr,Alexander Frisch,26,Germany,,"expert, Planetkey, DIVIZON",7438,7992,39.8%,72.6,3.8,433,11346,0.93,0.66,0.12,0.7,0.09,0.07,4993,K - D diff.,1437,1652,0.87,1.06,73.1%,18.7%,6353,3205,1269,403,102,14,3032,2165,531,1601,92,27,0.95
15639,dezon,Adam Wahlqvist,24,Sweden,Savage,"Savage, Galaxy Racer, Japaleno",9192,9440,52.4%,69.9,4.8,547,14700,0.97,0.63,0.13,0.64,0.1,0.1,6418,K - D diff.,1168,1261,0.93,0.92,71.1%,11.2%,8282,4293,1574,459,86,6,6312,466,609,1683,128,27,1.01
7958,dumz,Miran Matković,26,Sweden,,"DenDD, Singularity, Manatee",7889,8209,48.4%,71.2,3.1,455,12074,0.96,0.65,0.12,0.68,0.1,0.09,5494,K - D diff.,1222,1361,0.9,0.98,70.0%,14.3%,6580,3666,1357,389,73,9,4881,876,494,1570,68,9,0.95
7148,friberg,Adam Friberg,30,Sweden,,"NIP, Dignitas, Heroic",33114,34810,47.3%,70.4,5.1,1957,50987,0.95,0.65,0.16,0.68,0.11,0.09,22654,K - D diff.,4942,6023,0.82,0.95,73.6%,13.3%,28333,14706,5899,1679,337,33,25373,243,1622,5252,516,152,0.95
10563,caike,Caike Costa,27,Brazil,,"g3x, Yeah, Isurus, TeamOne",8518,8892,42.6%,71.7,4.0,501,13104,0.96,0.65,0.14,0.68,0.1,0.09,5901,K - D diff.,1263,1395,0.91,0.97,74.1%,13.3%,7203,3884,1508,427,73,9,5526,671,665,1516,108,54,0.95
161,TaZ,Wiktor Wojtas,36,Poland,HONORIS,"HONORIS, Virtus.pro, Kinguin",36946,38468,51.4%,67.7,2.3,2163,56767,0.96,0.65,0.13,0.68,0.11,0.09,25627,K - D diff.,4761,5161,0.92,0.93,73.8%,12.0%,31140,16893,6598,1774,334,28,27950,335,1634,6537,283,256,0.95
7382,steel,Lucas Lopes,28,Brazil,Case,"Movistar Riders, Luminosity, Immortals",24479,25364,40.8%,71.7,3.7,1452,37974,0.97,0.64,0.13,0.67,0.1,0.09,17126,K - D diff.,3323,3583,0.93,0.95,75.2%,12.7%,20848,11449,4267,1175,214,21,17974,350,1752,3940,335,175,0.95
10404,Console,Mads Skovby,26,Denmark,,"Tricked, ALTERNATE aTTaX, Copenhagen Flames, Singularity",11948,12530,39.5%,74.0,3.2,708,18612,0.95,0.64,0.15,0.67,0.11,0.09,8219,K - D diff.,1621,1799,0.9,0.94,72.7%,12.2%,10393,5367,2104,630,107,11,8413,103,1128,2041,168,112,0.95
10569,devoduvek,David Dobrosavljevic,27,France,Ambush,"LDLC, Misfits, Heretics",11155,11756,49.6%,75.6,3.5,644,17079,0.95,0.65,0.15,0.69,0.1,0.09,7655,K - D diff.,1636,1737,0.94,0.98,72.9%,14.0%,9424,4967,1996,580,104,8,8435,138,594,1881,128,11,0.95
9660,CONNOR93,Connor Glover,28,Canada,,"Ghost, Bee's Money Crew, BlackOut, The Pioneers",7738,8195,51.7%,72.8,2.7,449,11544,0.94,0.67,0.12,0.71,0.11,0.1,5339,K - D diff.,1165,1426,0.82,0.97,68.3%,13.8%,6205,3510,1347,401,74,7,4844,587,461,1776,71,16,0.95
12590,soju_j,Jay Jeong,24,New Zealand,,"Legacy, AVANT, Chiefs, Dire Wolves",9148,9558,41.2%,72.1,4.2,554,14231,0.96,0.64,0.14,0.67,0.11,0.1,6320,K - D diff.,1217,1435,0.85,0.93,71.3%,11.7%,7911,4143,1617,473,83,4,6687,101,713,1537,129,26,1.01
12161,KrizzeN,Aidyn Turlybekov,22,Kazakhstan,,"AVANGAR, Winstrike",12720,13088,54.9%,71.4,3.9,763,20020,0.97,0.64,0.14,0.65,0.1,0.09,8963,K - D diff.,1649,1742,0.95,0.93,74.3%,11.4%,11057,6035,2211,614,94,9,9341,79,963,2172,163,25,1.01
7942,dERZKIY,Igor Radosavlevich,26,Belarus,SHIPACHI,"K29, ANOX",7217,7623,53.9%,72.0,2.3,419,10917,0.95,0.66,0.13,0.7,0.1,0.11,4997,K - D diff.,836,938,0.89,0.91,73.8%,12.1%,5920,3312,1251,345,82,7,5542,53,167,1394,65,8,0.95
11287,darko,Kacper Ściera,24,Poland,Impression,PACT,14316,15126,44.9%,75.0,6.6,804,21820,0.95,0.66,0.14,0.69,0.1,0.09,9896,K - D diff.,2320,2428,0.96,1.01,70.5%,15.3%,11924,6545,2459,734,139,19,10592,338,831,2267,289,55,1.02
14161,RAiLWAY,Artem Gradovich,26,Russia,INDE IRAE,"INDE IRAE, Espada",8423,9077,53.9%,76.5,4.8,461,12365,0.93,0.68,0.13,0.73,0.09,0.08,5714,K - D diff.,1358,1697,0.8,0.99,70.6%,15.8%,6651,3667,1486,469,83,9,6251,76,536,1427,127,25,1.0
16462,Grus,Sander Iversen,24,Norway,,"Apeks, 777",9973,10752,63.7%,73.0,5.3,554,15106,0.93,0.66,0.12,0.71,0.1,0.09,6711,K - D diff.,1745,1969,0.89,1.03,70.5%,16.6%,8395,4275,1737,587,97,15,7147,188,557,1908,150,47,1.0
14311,H4RR3,Haris Hadzic,25,Norway,777,"777, Nordavind",11699,12478,50.3%,74.9,4.7,661,17791,0.94,0.66,0.14,0.7,0.12,0.1,7978,K - D diff.,1908,2270,0.84,0.99,70.3%,15.3%,9813,5155,2073,618,116,16,8147,202,1100,2120,124,39,1.03
18697,oxygeN,Blagoi Dimitrov,19,Bulgaria,OG Academy,SKADE,8969,9420,59.2%,68.2,4.1,531,14280,0.95,0.63,0.11,0.66,0.1,0.08,6217,K - D diff.,1373,1663,0.83,0.95,74.0%,13.6%,8063,4156,1495,456,95,15,6603,102,514,1597,150,37,1.0
8151,AcilioN,Asger Larsen,25,Denmark,Apeks,"Copenhagen Flames, SK, Apeks",30139,31648,43.9%,72.4,4.4,1765,46574,0.95,0.65,0.15,0.68,0.11,0.09,20872,K - D diff.,4685,5068,0.92,0.99,73.4%,14.5%,25702,13743,5318,1524,264,23,22436,815,2011,4482,404,73,0.95
11630,JT,Johnny Theodosiou,23,South Africa,Complexity,"Extra Salt, Bravado, ATK, Cloud9",17574,18531,48.4%,72.0,4.7,1061,27532,0.95,0.64,0.14,0.67,0.12,0.11,12084,K - D diff.,2641,3061,0.86,0.96,74.6%,13.5%,15448,7898,3081,918,175,12,13078,722,880,2680,227,60,1.02
5440,flashie,Viktor Tamás Bea,26,Hungary,CLG Red,"GameAgents, Orgless",10179,10697,41.9%,72.3,3.8,594,15719,0.95,0.65,0.14,0.68,0.1,0.09,7032,K - D diff.,1187,1415,0.84,0.89,71.8%,11.0%,8687,4597,1832,507,89,7,7310,292,787,1613,148,56,0.95
7214,strux1,Hendrik Goetzendorff,31,Germany,,"PENTA, 3DMAX, Planetkey",6648,6894,36.3%,76.0,1.8,403,10276,0.96,0.65,0.14,0.67,0.09,0.09,4650,K - D diff.,731,683,1.07,0.91,78.0%,11.2%,5626,3115,1168,311,51,5,4584,432,277,1148,199,8,0.95
9325,arvid,Tony Niemelä,25,Finland,temp,SJ,15700,16720,44.7%,73.2,4.4,897,24098,0.94,0.65,0.14,0.69,0.1,0.1,10770,K - D diff.,2378,2685,0.89,0.97,74.6%,14.8%,13328,7005,2796,796,150,23,11850,99,1073,2458,219,37,0.95
10367,ecfN,Lukas Kauer,26,Germany,,ALTERNATE aTTaX,7387,7858,53.8%,75.1,3.1,426,11214,0.94,0.66,0.14,0.7,0.12,0.11,5084,K - D diff.,1096,1175,0.93,0.98,70.5%,13.8%,6130,3313,1325,368,70,8,5276,129,680,1243,57,17,0.95
8599,Karsa,QiFang Su,30,China,,"Flash, OneThree, EHOME",7360,7650,48.7%,70.5,3.7,457,11674,0.96,0.63,0.14,0.66,0.1,0.09,5157,K - D diff.,791,929,0.85,0.87,74.2%,9.5%,6517,3444,1297,349,60,7,5282,63,535,1403,87,3,0.95
7463,Inzta,Peter Kragelund,29,Denmark,,"Tricked, Singularity",12779,13628,43.9%,72.5,2.6,754,19798,0.94,0.65,0.14,0.69,0.1,0.09,8729,K - D diff.,1712,2170,0.79,0.92,73.2%,12.6%,11069,5634,2296,662,121,16,9025,394,1075,2170,120,11,0.94
16412,rafftu,Kostadin Turbinov,22,Bulgaria,BeyondPossible,"SKADE, Bpro, FATE",8650,9125,51.9%,71.0,3.3,497,13334,0.95,0.65,0.13,0.68,0.12,0.11,6029,K - D diff.,1199,1245,0.96,0.96,71.0%,12.6%,7305,3999,1532,416,71,11,6504,50,648,1374,86,13,1.0
